105,2025-02-15,10:50:16,34.00,52.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
106,2025-02-15,10:50:19,34.00,52.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
107,2025-02-15,10:50:21,34.00,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
108,2025-02-15,10:50:23,34.00,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
109,2025-02-15,10:50:25,34.00,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
110,2025-02-15,10:50:27,34.00,52.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
111,2025-02-15,10:50:29,34.00,52.00,308.73,7.12,2.85,4.75,241.83,23.75,47.50,75,43,75,100.00,No
112,2025-02-15,10:50:31,34.00,52.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
113,2025-02-15,10:50:34,34.00,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
114,2025-02-15,10:50:36,34.00,52.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
115,2025-02-15,10:50:38,34.00,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
116,2025-02-15,10:50:40,34.00,52.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
117,2025-02-15,10:50:42,34.00,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
118,2025-02-15,10:50:44,34.00,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
119,2025-02-15,10:50:46,34.00,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
120,2025-02-15,10:50:49,34.00,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
121,2025-02-15,10:50:51,34.00,52.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
122,2025-02-15,10:50:53,34.00,52.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
123,2025-02-15,10:50:55,34.00,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
124,2025-02-15,10:50:57,34.10,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
125,2025-02-15,10:50:59,34.10,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
126,2025-02-15,10:51:01,34.10,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
127,2025-02-15,10:51:04,34.10,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
128,2025-02-15,10:51:06,34.10,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
129,2025-02-15,10:51:08,34.20,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
130,2025-02-15,10:51:10,34.20,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
131,2025-02-15,10:51:12,34.20,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
